Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Yemen,Haradh Town,Wheat,Retail,2016,8,170,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2016,9,120,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2016,10,138,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2016,11,152,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2016,12,151,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,1,160,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,2,190,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,3,180,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,4,180,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,5,150,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,6,170,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,7,160,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,8,140,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,9,140,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,10,140,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,11,155,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2017,12,160,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,1,175,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,2,175,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,3,157.5,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,4,200,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,5,190,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,6,195,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,7,200,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,8,210,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,9,252.5,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,10,280,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,11,275,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2018,12,250,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,1,250,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,2,250,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,3,250,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,4,255,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,5,260,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,6,257.5,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,7,252.5,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,8,250,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,9,250,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,10,250,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,11,257.5,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2019,12,260,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2020,1,260,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2020,2,260,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2020,3,260,KG,YER,WFP Monitoring
Yemen,Haradh Town,Wheat,Retail,2020,4,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2020,5,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2020,6,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2020,7,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2020,8,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2020,9,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2020,10,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2020,11,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2020,12,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,1,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,2,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,3,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,4,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,5,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,6,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,7,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,8,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,9,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,10,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,11,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2021,12,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,1,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,2,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,3,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,4,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,5,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,6,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,7,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,8,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,9,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,10,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,11,,KG,YER,
Yemen,Haradh Town,Wheat,Retail,2022,12,,KG,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,6,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,7,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,8,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,9,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,10,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,11,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2011,12,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,1,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,2,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,3,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,6,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,7,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,8,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,9,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,10,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,11,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2012,12,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,1,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,2,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,3,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,6,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,7,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,8,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,9,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,10,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,11,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2013,12,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,1,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,2,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,3,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,6,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,7,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,8,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,9,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,10,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,11,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2014,12,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,1,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,2,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,3,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,6,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,7,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,8,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,9,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,10,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,11,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2015,12,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,1,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,2,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,3,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,6,5250,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,7,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,8,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,9,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,10,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,11,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2016,12,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,1,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,2,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,3,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,4,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,5,6000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,6,7000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,7,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,8,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,9,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,10,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,11,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2017,12,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,1,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,2,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,3,7000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,4,7000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,5,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,6,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,7,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,8,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,9,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,10,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,11,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2018,12,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,1,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,2,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,3,5500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,4,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,5,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,6,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,7,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,8,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,9,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,10,5000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,11,5750,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2019,12,6000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,1,6500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,2,8000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,3,8000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,6,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,7,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,8,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,9,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,10,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,11,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2020,12,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,1,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,2,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,3,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,6,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,7,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,8,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,9,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,10,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,11,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2021,12,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,1,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,2,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,3,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,4,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,5,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,6,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,7,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,8,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,9,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,10,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,11,,Day,YER,
Yemen,Haradh Town,Wage (qualified labour),Retail,2022,12,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,4,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,5,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,6,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,7,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,8,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,9,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,10,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,11,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2011,12,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,1,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,2,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,3,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,4,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,5,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,6,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,7,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,8,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,9,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,10,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,11,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2012,12,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,1,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,2,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,3,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,4,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,5,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,6,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,7,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,8,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,9,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,10,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,11,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2013,12,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,1,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,2,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,3,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,4,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,5,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,6,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,7,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,8,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,9,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,10,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,11,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2014,12,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,1,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,2,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,3,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,4,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,5,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,6,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,7,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,8,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,9,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,10,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,11,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2015,12,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,1,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,2,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,3,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,4,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,5,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,6,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,7,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,8,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,9,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,10,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,11,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2016,12,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,1,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,2,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,3,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,4,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,5,3000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,6,4000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,7,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,8,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,9,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,10,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,11,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2017,12,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,1,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,2,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,3,4000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,4,4000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,5,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,6,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,7,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,8,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,9,2000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,10,2125,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,11,2500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2018,12,2500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,1,2500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,2,2500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,3,2750,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,4,2875,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,5,2500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,6,2500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,7,2875,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,8,2500,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,9,2875,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,10,3000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,11,3000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2019,12,3000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2020,1,3000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2020,2,3000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2020,3,3000,Day,YER,WFP Monitoring
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2020,4,,Day,YER,
Yemen,Haradh Town,Wage (non-qualified labour),Retail,2020,5,,Day,YER,
